brsr_id,target_id,mapping,confidence,verification,llm_decision,llm_confidence,llm_relationship,llm_reason,llm_raw_response,lexical_score,structural_score,property_score,embedding_score,eval_provider,eval_model,reasoning,explanation,issues
Disclosure_Q2_1108849182902078442,Disclosure_Disclosure_303_2_Management_of_water_discharge_rel,broadMatch,0.2809,Accepted,Agree,0.8,broaderMatch,"The BRSR concept is about providing details related to water discharged, while the GRI concept is about the management of water discharge-related impacts, indicating the GRI concept is broader in scope.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""broaderMatch"",
  ""reason"": ""The BRSR concept is about providing details related to water discharged, while the GRI concept is about the management of water discharge-related impacts, indicating the GRI concept is broader in scope.""
}",0.2964,0.17,0.5,0.3203,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 28.1%.,"Verified alignment for Disclosure_Q2_1108849182902078442 <-> Disclosure_Disclosure_303_2_Management_of_water_discharge_rel with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q1_-3785314918126152655,Disclosure_Disclosure_414_2_Negative_social_impacts_in_the_su,narrowMatch,0.296,Accepted,Agree,0.8,narrowerMatch,"The BRSR concept focuses on actions taken to mitigate negative social impacts, while the GRI concept is broader, encompassing both the identification of negative social impacts in the supply chain and actions taken. The proposed SKOS relationship of narrowMatch is appropriate, as the BRSR concept is indeed narrower in scope.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""narrowerMatch"",
  ""reason"": ""The BRSR concept focuses on actions taken to mitigate negative social impacts, while the GRI concept is broader, encompassing both the identification of negative social impacts in the supply chain and actions taken. The proposed SKOS relationship of narrowMatch is appropriate, as the BRSR concept is indeed narrower in scope.""
}",0.3318,0.17,0.5,0.3199,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 29.6%.,"Verified alignment for Disclosure_Q1_-3785314918126152655 <-> Disclosure_Disclosure_414_2_Negative_social_impacts_in_the_su with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_8_GHG_emissions_intensity_34,broadMatch,0.2832,Accepted,Disagree,0.8,relatedMatch,"The BRSR concept focuses on providing details of greenhouse gas emissions, while the GRI concept focuses on GHG emissions intensity. Although related, they are not equivalent concepts.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on providing details of greenhouse gas emissions, while the GRI concept focuses on GHG emissions intensity. Although related, they are not equivalent concepts.""
}",0.3019,0.17,0.5,0.3199,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 28.3%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_102_8_GHG_emissions_intensity_34 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q3_7691261722040331206,Disclosure_Disclosure_301_2_Recycled_input_materials_used_9,broadMatch,0.2938,Accepted,Agree,0.8,closeMatch,"The BRSR concept and GRI concept both relate to the use of recycled input materials, but the GRI concept is more specific in its focus on 'recycled input materials used' whereas the BRSR concept is broader in its consideration of 'recycled or reused input material'. The proposed SKOS relationship of broadMatch is appropriate, but the concepts are not exact matches due to the difference in specificity.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""closeMatch"",
  ""reason"": ""The BRSR concept and GRI concept both relate to the use of recycled input materials, but the GRI concept is more specific in its focus on 'recycled input materials used' whereas the BRSR concept is broader in its consideration of 'recycled or reused input material'. The proposed SKOS relationship of broadMatch is appropriate, but the concepts are not exact matches due to the difference in specificity.""
}",0.327,0.17,0.5,0.3197,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 29.4%.,"Verified alignment for Disclosure_Q3_7691261722040331206 <-> Disclosure_Disclosure_301_2_Recycled_input_materials_used_9 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions_17,broadMatch,0.2865,Accepted,Agree,0.8,closeMatch,"The BRSR concept focuses on providing details of greenhouse gas emissions (Scope 1 and Scope 2 emissions), while the GRI concept is about the reduction of GHG emissions. Although the GRI concept is more specific to reduction, the scope of both concepts is closely related to greenhouse gas emissions.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""closeMatch"",
  ""reason"": ""The BRSR concept focuses on providing details of greenhouse gas emissions (Scope 1 and Scope 2 emissions), while the GRI concept is about the reduction of GHG emissions. Although the GRI concept is more specific to reduction, the scope of both concepts is closely related to greenhouse gas emissions.""
}",0.3104,0.17,0.5,0.3192,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 28.7%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions_17 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_4_GHG_emissions_reduction_targets_a,broadMatch,0.2876,Accepted,Disagree,0.8,noMatch,"The BRSR concept focuses on reporting greenhouse gas emissions, while the GRI concept focuses on reduction targets and progress, indicating different scopes and subject matters.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on reporting greenhouse gas emissions, while the GRI concept focuses on reduction targets and progress, indicating different scopes and subject matters.""
}",0.313,0.17,0.5,0.3191,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 28.8%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_102_4_GHG_emissions_reduction_targets_a with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis,broadMatch,0.2783,Accepted,Disagree,0.8,noMatch,"The BRSR concept focuses on Scope 1 and 2 emissions, while the GRI concept focuses on Scope 3 emissions, indicating a mismatch in scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on Scope 1 and 2 emissions, while the GRI concept focuses on Scope 3 emissions, indicating a mismatch in scope.""
}",0.2918,0.17,0.5,0.3185,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 27.8%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q4_-8665709853907658340,Disclosure_Disclosure_404_2_Programs_for_upgrading_employee_s,broadMatch,0.2891,Accepted,Agree,0.8,closeMatch,"The BRSR concept focuses on transition assistance programs, while the GRI concept includes both upgrading employee skills and transition assistance programs, indicating a close but not exact match.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""closeMatch"",
  ""reason"": ""The BRSR concept focuses on transition assistance programs, while the GRI concept includes both upgrading employee skills and transition assistance programs, indicating a close but not exact match.""
}",0.3172,0.17,0.5,0.3183,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 28.9%.,"Verified alignment for Disclosure_Q4_-8665709853907658340 <-> Disclosure_Disclosure_404_2_Programs_for_upgrading_employee_s with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_8_GHG_emissions_intensity_34,broadMatch,0.2795,Accepted,Disagree,0.9,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to GHG emissions intensity, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.9,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to GHG emissions intensity, indicating a clear mismatch in subject matter and scope.""
}",0.2949,0.17,0.5,0.3181,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 27.9%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_8_GHG_emissions_intensity_34 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_13_Delegation_of_responsibility_for_m,broadMatch,0.2568,Accepted,Disagree,0.8,relatedMatch,"The BRSR concept focuses on the entity's material responsible business conduct issues, while the GRI concept is about delegation of responsibility for managing impacts. Although related, they are not equivalent in scope or meaning.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on the entity's material responsible business conduct issues, while the GRI concept is about delegation of responsibility for managing impacts. Although related, they are not equivalent in scope or meaning.""
}",0.1721,0.3286,0.5,0.3166,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 25.7%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_13_Delegation_of_responsibility_for_m with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_4_GHG_emissions_intensity_16,broadMatch,0.2786,Accepted,Disagree,0.9,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to GHG emissions intensity, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.9,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to GHG emissions intensity, indicating a clear mismatch in subject matter and scope.""
}",0.2949,0.17,0.5,0.3158,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 27.9%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_4_GHG_emissions_intensity_16 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_6_Scope_2_GHG_emissions,narrowMatch,0.2679,Accepted,Disagree,0.9,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 2 GHG emissions, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.9,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 2 GHG emissions, indicating a clear mismatch in subject matter and scope.""
}",0.2717,0.17,0.5,0.3137,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.8%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_6_Scope_2_GHG_emissions with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_7_Scope_3_GHG_emissions,narrowMatch,0.2679,Accepted,Disagree,0.9,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 3 GHG emissions, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.9,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 3 GHG emissions, indicating a clear mismatch in subject matter and scope.""
}",0.2717,0.17,0.5,0.3137,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.8%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_7_Scope_3_GHG_emissions with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_24_Embedding_policy_commitments,narrowMatch,0.2416,Rejected,Disagree,0.7,relatedMatch,"The BRSR concept focuses on the entity's material responsible business conduct issues, while the GRI concept is about embedding policy commitments. Although related, they are not equivalent in scope or meaning.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.7,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on the entity's material responsible business conduct issues, while the GRI concept is about embedding policy commitments. Although related, they are not equivalent in scope or meaning.""
}",0.1395,0.3286,0.5,0.3133,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 24.2%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_24_Embedding_policy_commitments with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_4_GHG_emissions_intensity_16,broadMatch,0.2741,Accepted,Disagree,0.8,relatedMatch,"The BRSR concept focuses on providing details of greenhouse gas emissions, while the GRI concept focuses on GHG emissions intensity. Although related, they are not equivalent concepts.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on providing details of greenhouse gas emissions, while the GRI concept focuses on GHG emissions intensity. Although related, they are not equivalent concepts.""
}",0.2881,0.17,0.5,0.3115,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 27.4%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_4_GHG_emissions_intensity_16 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q1_5402110912519703836,Disclosure_Disclosure_103_4_Energy_intensity,narrowMatch,0.2624,Accepted,Agree,0.8,narrowerMatch,"The BRSR concept provides detailed information on total energy consumption and energy intensity, while the GRI concept is a broader disclosure of energy intensity, indicating the BRSR concept is narrower in scope.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""narrowerMatch"",
  ""reason"": ""The BRSR concept provides detailed information on total energy consumption and energy intensity, while the GRI concept is a broader disclosure of energy intensity, indicating the BRSR concept is narrower in scope.""
}",0.2612,0.17,0.5,0.3114,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.2%.,"Verified alignment for Disclosure_Q1_5402110912519703836 <-> Disclosure_Disclosure_103_4_Energy_intensity with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q8_-7661858907240690343,Disclosure_Disclosure_102_9_GHG_removals_in_the_value_chain,narrowMatch,0.2654,Accepted,Disagree,0.8,relatedMatch,"The BRSR concept is about disclosing any significant adverse environmental impact, while the GRI concept is specifically about GHG removals in the value chain, indicating a related but not equivalent meaning.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept is about disclosing any significant adverse environmental impact, while the GRI concept is specifically about GHG removals in the value chain, indicating a related but not equivalent meaning.""
}",0.2682,0.17,0.5,0.3112,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.5%.,"Verified alignment for Disclosure_Q8_-7661858907240690343 <-> Disclosure_Disclosure_102_9_GHG_removals_in_the_value_chain with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_8_together_with_Disclosure_2_7_give,narrowMatch,0.2382,Rejected,Disagree,0.8,noMatch,"The BRSR concept focuses on material responsible business conduct issues, while the GRI concept is about employment approach, indicating unrelated subject matters.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on material responsible business conduct issues, while the GRI concept is about employment approach, indicating unrelated subject matters.""
}",0.1339,0.3286,0.5,0.3109,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 23.8%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_8_together_with_Disclosure_2_7_give with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,broadMatch,0.2525,Accepted,Disagree,0.8,noMatch,"The BRSR concept focuses on material responsible business conduct issues, while the GRI concept focuses on entities included in sustainability reporting, indicating unrelated subject matter.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on material responsible business conduct issues, while the GRI concept focuses on entities included in sustainability reporting, indicating unrelated subject matter.""
}",0.1672,0.3286,0.5,0.3109,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 25.3%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_2_Entities_included_in_the_organizati with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_22_Statement_on_sustainable_developme,broadMatch,0.2416,Rejected,Disagree,0.8,relatedMatch,"The BRSR concept focuses on material responsible business conduct issues, while the GRI concept focuses on sustainable development strategy, indicating a related but not equivalent relationship.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on material responsible business conduct issues, while the GRI concept focuses on sustainable development strategy, indicating a related but not equivalent relationship.""
}",0.1418,0.3286,0.5,0.3108,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 24.2%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_22_Statement_on_sustainable_developme with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q18_1786218148450392899,Disclosure_Disclosure_2_7_Employees_15,broadMatch,0.2498,Rejected,Disagree,0.8,noMatch,"The BRSR concept specifically refers to employees and workers, including those with disabilities, while the GRI concept is more general, referring to employees without any specific mention of workers or disabilities.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept specifically refers to employees and workers, including those with disabilities, while the GRI concept is more general, referring to employees without any specific mention of workers or disabilities.""
}",0.1611,0.3286,0.5,0.3106,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 25.0%.,"Verified alignment for Disclosure_Q18_1786218148450392899 <-> Disclosure_Disclosure_2_7_Employees_15 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q1_-3785314918126152655,Disclosure_Disclosure_2_25_Processes_to_remediate_negative_im,broadMatch,0.2664,Accepted,Agree,0.8,closeMatch,"The BRSR concept and GRI concept both relate to mitigating or remediating negative social impacts, but the GRI concept is more focused on processes, while the BRSR concept is more focused on actions taken.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""closeMatch"",
  ""reason"": ""The BRSR concept and GRI concept both relate to mitigating or remediating negative social impacts, but the GRI concept is more focused on processes, while the BRSR concept is more focused on actions taken.""
}",0.2712,0.17,0.5,0.3105,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.6%.,"Verified alignment for Disclosure_Q1_-3785314918126152655 <-> Disclosure_Disclosure_2_25_Processes_to_remediate_negative_im with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q9_-8786632947149269380,Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b,broadMatch,0.2772,Accepted,Disagree,0.8,relatedMatch,"The BRSR concept focuses on the percentage of value chain partners, while the GRI concept is broader, covering activities, value chain, and other business relationships, making them related but not an exact or close match.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on the percentage of value chain partners, while the GRI concept is broader, covering activities, value chain, and other business relationships, making them related but not an exact or close match.""
}",0.2969,0.17,0.5,0.3098,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 27.7%.,"Verified alignment for Disclosure_Q9_-8786632947149269380 <-> Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_6_Scope_2_GHG_emissions_28,broadMatch,0.2653,Accepted,Disagree,0.8,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 2 GHG emissions, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 2 GHG emissions, indicating a clear mismatch in subject matter and scope.""
}",0.2698,0.17,0.5,0.309,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.5%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_6_Scope_2_GHG_emissions_28 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_7_Scope_3_GHG_emissions_31,broadMatch,0.2652,Accepted,Disagree,0.8,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 3 GHG emissions, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to Scope 3 GHG emissions, indicating a clear mismatch in subject matter and scope.""
}",0.2698,0.17,0.5,0.3089,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.5%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_7_Scope_3_GHG_emissions_31 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_1_Direct_Scope_1_GHG_emissions,broadMatch,0.2606,Accepted,Disagree,0.9,noMatch,"The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to GHG emissions, indicating a clear mismatch in subject matter and scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.9,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept refers to air emissions other than GHG, while the GRI concept specifically refers to GHG emissions, indicating a clear mismatch in subject matter and scope.""
}",0.2603,0.17,0.5,0.3076,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.1%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_1_Direct_Scope_1_GHG_emissions with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q8_-7661858907240690343,Disclosure_Disclosure_308_2_Negative_environmental_impacts_in,narrowMatch,0.2599,Accepted,Agree,0.8,narrowerMatch,"The BRSR concept focuses on disclosing significant adverse environmental impacts from the value chain, while the GRI concept specifically targets negative environmental impacts in the supply chain and actions taken, indicating the GRI concept is a more specific instance of the BRSR concept.","{
  ""decision"": ""Agree"",
  ""confidence"": 0.8,
  ""relationship"": ""narrowerMatch"",
  ""reason"": ""The BRSR concept focuses on disclosing significant adverse environmental impacts from the value chain, while the GRI concept specifically targets negative environmental impacts in the supply chain and actions taken, indicating the GRI concept is a more specific instance of the BRSR concept.""
}",0.2585,0.17,0.5,0.3075,huggingface,meta-llama/Llama-3.1-70B-Instruct,Evaluated with model 'meta-llama/Llama-3.1-70B-Instruct' (huggingface); learned weighted confidence 26.0%.,"Verified alignment for Disclosure_Q8_-7661858907240690343 <-> Disclosure_Disclosure_308_2_Negative_environmental_impacts_in with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
